content,published_at,likes,replies
"I think Qatar was on board in this. HAMAS is now more of a liability than an asset. Qatar cannot throw them out, so they let israel do it. Iran is weak, hamas is weak, hezbollah is weak. And israel is all in for elimination of these iranian proxies. this has to happen for a lasting peace in middle east, which all these america backed countries want. hamas and gaza are to be history for that. and that will establish unquestionable authority of israel and america in the region,  which is already accepted by most countries in the region. that is the brutal reality.",2025-09-14 19:53:30.712000+00:00,0,2
"Nearly half are right wing, this imbalance is dangerous??? Lmao.",2025-09-14 19:53:30.712000+00:00,1,0
They got kicked out everywhere,2025-09-14 19:53:30.712000+00:00,2,0
"Qatar 🇶🇦 is NOT A MESSENGER 
Qatar 🇶🇦 is Hamas behind the scenes while playing negotiator in public.",2025-09-14 19:53:30.712000+00:00,31,8
"It's every duty as hardcore Christians to support Israel. ""Therefore, say to the Israelites: I am Jesus. I will free you from the burdens of Islam and will deliver you from their slavery. I will redeem you by my outstretched arm and with mighty acts of judgment."" - Corinthians, 4:6",2025-09-14 19:53:30.712000+00:00,2,0
i am so fatigued with news about isreal,2025-09-14 19:53:30.712000+00:00,0,0
"Teşekkürler Şirvan.
sevgiler",2025-09-14 19:53:30.712000+00:00,0,0
I thought France was going to absorb the Palestinians.  That seemed like a good plan.,2025-09-14 19:53:30.712000+00:00,3,0
Qatar has only pretended to an arbitrator (Neutral) but anyone who's been paying attention for the past 20 plus years knows that Qatar is anything but.,2025-09-14 19:53:30.712000+00:00,206,24
"hilarious how the first 2 mins are not an intro but a set-up for pitching Ground News. There is a theme here across many such similar channels like ""Warfronts"", ""Decoding Geopolitics"", ""Task & Purpose"", ... where one wonders are they just a front for Ground News, or is it really just a poor indie hobbyist in their basement tapping into the same funding. I would love to see a deep-dive (by any channel) that talks about how these individual outfits work behind the scenes. Warfront is especially sketchy with the same guy running several channels on vastly different topics. Love the content btw!",2025-09-14 19:53:30.712000+00:00,1,0
"Lol Qatar isnt a messenger, Qatar is the evil funder of all the propaganda and weapons.",2025-09-14 19:53:30.712000+00:00,0,0
"2nd time terrorist americuns engage in peace talks only for it only to be a distraction.
SHAME ON AMARICA & THEIR ORANGE STAIN OF A TERRORIST LEADERSHIP!!  SICK SICK DOGS! LAZY SELFISH DOGS! UNEDUCATED UNINTELLIGENT DOGS! GENOCIDAL DOGS!

SHAME!
STAY BEHIND YOUR WALL!!!!",2025-09-14 19:53:30.712000+00:00,0,0
"And again,
missed the point.
Allow it to happen,
you eliminate your 
’rat problem’.
Smart.",2025-09-14 19:53:30.712000+00:00,0,0
A million shame on the Wahabi Saudis.,2025-09-14 19:53:30.712000+00:00,2,0
This is what happens when you sleep with the devil. He will eventually stick his pitchfork in your back. At this point I'm convinced Zionists wanted to be part of the Nazi party but were rejected for obvious reasons.,2025-09-14 19:53:30.712000+00:00,0,0
"""gaza conflict"" ""israeli military operation"" are fancy words to call a genocide. It would be nice for this channel to be as transparent for the Isreali genocide as you are for the Russian invasion of Ukraine or other topics.",2025-09-14 19:53:33.068000+00:00,0,0
Dirty Israelis had US support. 🇦🇺,2025-09-14 19:53:33.068000+00:00,0,0
"There is a possibility that Qatar allowed the strike and therefore did not activate its defenses, or that these defenses were deactivated by the manufacturer because he was complicit in the strike",2025-09-14 19:53:33.068000+00:00,1,0
I don’t know what deal the Qataris got but it better be one that gives them superpowers.,2025-09-14 19:53:33.068000+00:00,0,0
"Money can buy you weapons and friends, when it comes to trust, you are bashed in front and back at the same time.",2025-09-14 19:53:33.068000+00:00,0,0
See? Iran and Israel can still agree on something...,2025-09-14 19:53:33.068000+00:00,0,0
You cannot be considered to be neutral when you are hosting Hamas and at the same time your state sponsored media outlet continuously demonizing Israel...,2025-09-14 19:53:33.068000+00:00,1,3
All you need is US as your friend to make enemy around and get f....ed.,2025-09-14 19:53:33.068000+00:00,0,0
I say take out all of Qatar take it over and take the oil. The one with the power is the one that deals.,2025-09-14 19:53:33.068000+00:00,0,0
"If true that Israel and the USA wanted Hamas to be in Qatar then it’s very easy, Qatar fix the problem by arresting Hamas and deporting them all to Israel then they have no more problems and Israel can host the negotiations with Hamas nobody else needs to be involved in this internal conflict in Israel.",2025-09-14 19:53:33.068000+00:00,0,1
"The US bombs something, then your country (not US) gets bombed in retaliation. The US porposes a peace deal, then your country (not US) gets bombed in 'retaliation'(?). Thinking the US of Idiocracy is the problem alongside iSSrael and England.",2025-09-14 19:53:33.068000+00:00,1,0
"I am an Arab from Kuwait, and I support Israel the country of humanity ❤️ 🇮🇱 ❤️ 

And I have a message for the Jewish people…..

من الكويت، اقول لكم انتم شعب الله المختار، لان جميع العالم ظلمكم وإستباح دمائكم في الماضي والحاضر، وعلى الرغم من كره الكثيرين لكم الآن، انتم في النهاية من سوف يخلصهم وينقذهم من الوقوع في ظلمات الارهاب. لان ما حدث وما يحدث لكم الآن هو اختبار من الله تعالى لشعبه المختار ليرى قوتهم وذكائهم وإصرارهم على البقاء والازدهار. انتم في النهاية من سينقذ الشرق الأوسط من الارهاب والتخلف العقلي الاسلامي المتطرف ان كان شيعيا او غيره، انتم مختارين من الله لتحررونا من ظلمات الماضي ووحوش الحاضر والمستقبل ايضا! اتمنى لكم النصر وسوف ادعي لكم كل يوم! الله يحميكم ويسدد رميكم، آمين!  🤲🇮🇱🤲",2025-09-14 19:53:33.068000+00:00,5,4
"Ludicrous to see Hamas pictured like covered faces with guns in hand. These are wrong representation.
Israeli troops are real terrorists.",2025-09-14 19:53:33.068000+00:00,3,1
Thats one way not to accept a proposal 🤷🏻‍♀️,2025-09-14 19:53:33.068000+00:00,0,0
So poor that all it has is money that line really shows your writing talent. It’s almost a shame it’s being used in geopolitics. Truly poetic and insightful.,2025-09-14 19:53:33.068000+00:00,0,0
your framing is bad on this.,2025-09-14 19:53:33.068000+00:00,0,0
"Learn, Arabs. Make peace with Israel, and you will prosper. If you don't, and you harbour its enemies, there will be consequences.",2025-09-14 19:53:33.068000+00:00,8,8
"It can be said that Israel didn’t use Jordanian and Saudi airspace, as Jordan stated it had denied Israeli permission, and if they had used it illegally, it would have probably resulted in an early warning from the 2 states, however they do use the uncontested airspace over Syria and Iraq for previous strikes and the possibility for refuelling may had occurred over Syria or Iraq as Israel uses KC-707s to refuel their jets, as seen during the air raid over Iran. Additionally from the CCTV and the pictures of the damage, I believe it was not a large sortie (many sources and creators make it out to be an air raid), I believe that it could have been 1 or 2 F-35s with Delilah cruise missiles as only structural damage to one building has been seen, and the CCTV shows just 2 explosions. Aligning with the characteristics the sortie size and of the Delilah missile, this also explains the absence of the Qatari air defence as the launch platform for the missile and the munition itself are hard to detect or track. More technical note, the air defence systems acquired by Qatar would not be optimised for these situations as they’ve been tailored towards Anti-Ballistic missile warfare utilising PAC-2/3 variants with specialised warheads for said munitions, which we had seen in the interception of the Iranian missile attack. Resulting in a possible interception being extremely difficult, on top of this, the NASAMs and other shorter range systems would have been outranged by the Delilah, making detection and interception even more difficult.

Additionally going to the remark of the British KC-30 stationed in Qatar that some stated that it potentially had been used to refuel the Israelis (although CaspianReport debunked it simply), it can be assumed that it was partaking in a training exercise for the Qatari air force (as they use Rafales and Eurofighters) for aerial refuelling as Qatar has on order refuelling aircraft, as this is not an uncommon occurrence for such joint exercises whether its France or Britain do happen. However those already airborne could not do anything as most likely they had no weapons to act with when the strike occurred due to no obvious anticipation of a missile strike.

I have no information regarding if this even happened, but to me, given the information publicly available. It is the only possible explanation of what had happened, and fits the timeline when factoring in the US response to the entire scenario. Just wanted to provide my speculation as many people often discredit the situation as Qatar taking a knee for Israel.",2025-09-14 19:53:33.068000+00:00,1,0
Damn never seen so much zionists in one comment section,2025-09-14 19:53:33.068000+00:00,0,0
Everyone in the world wanted Qatar to get hit.  Hard.,2025-09-14 19:53:33.068000+00:00,0,1
"Country I like - they have a historical, military, political and moral right to do that.
Country I don’t like - this is a flagrant violation of international law!",2025-09-14 19:53:35.135000+00:00,89,14
Free Palestine,2025-09-14 19:53:35.135000+00:00,2,0
"If the US, and UK bases get removed from the bases from the Middle-East, the problems will be removed from the earth forever.",2025-09-14 19:53:35.135000+00:00,2,1
I clicked off at your advert.,2025-09-14 19:53:35.135000+00:00,0,0
"If that strike was coordinated with Qatar, and as per accusations (not yet proven), Bibi is on Qatar payroll - this operation was Qatars way for  to get rid of Hamas ""guests"" without damaging ties with radical Islam. Israel may have been way more passive player in all this then given credit for - it's easy to blame and shift attention from Qatars schemes.",2025-09-14 19:53:35.135000+00:00,0,4
"There was never any hope that the Gaza cease fire talks would ever amount to anything. Israel cannot allow Hamas to continue to exist. Hamas is dedicated to only one thing--the death of all Israelis. You cannot negotiate with such irrational people. Israel knows this. Yet, nearly the entire world has taken the side of the evil Hamas terrorists. The world is completely mad. The talks for a so-called two-state solution are also completely irrational. Neither Israel nor the Palestinians want a two-state solution. Gaza was a ""two-state solution,"" and we know how that turned out. Yet, the world keeps blabbing on about a two-state solution. Gaza was a Palestinian state. All they did with all the money they had was prepare for the destruction of Israel. They spent their money not on helping Palestinian people but on the goal of exterminating all the Jewish nation. The world has gone mad. 
    In the end, Israel will make a deal with the whole world. It will end with 2/3 of all Jews perishing. The rest of the world will fall to the one-world Beast government and will worship the Evil One. Then the destruction of the world will happen. Only a handful of humanity will survive.

So it is written. So it shall be.",2025-09-14 19:53:35.135000+00:00,0,0
"I'd like you to NAME the ""right leaning"" media sources you mentioned----b'cuz THERE ARE NO RIGHT LEANING media sources ....
Good video otherwise ...",2025-09-14 19:53:35.135000+00:00,0,0
the absolute shameful cuckery of the arab states should be studied by future generations,2025-09-14 19:53:35.135000+00:00,3,0
"if i am taiwan, i will cold sweating and cold feet by now",2025-09-14 19:53:35.135000+00:00,0,0
Israel has defended itself into a 5th country,2025-09-14 19:53:35.135000+00:00,1,1
Whatever it takes to eliminate Hamas is worth the heat.,2025-09-14 19:53:35.135000+00:00,3,0
Netanyahu is the king of middle east,2025-09-14 19:53:35.135000+00:00,0,0
Condemn Israel,2025-09-14 19:53:35.135000+00:00,0,0
"This is the worst analysis I have ever seen from Caspian Report. Not even one word on the fact that since 1996 Qatar is playing a dual game with harboring terrorists, financing terror, funding propaganda war against Israel via Al Jazira network, western universities, western politicians, western media companies, internet pundits and podcasters - in short, everything they can lay their dirty fingers into. With 120 billion US$ a year in revenue and just 300,000 citizens they can buy everything they want. They could have pressured HamaS to release the hostages on Day 1, but of course refuse to. Disgusting.",2025-09-14 19:53:35.135000+00:00,9,5
F Qatar! They spread radical islam to the western world.,2025-09-14 19:53:35.135000+00:00,0,0
"We should have cleaned them up after ww2, not helped them infiltrate our governments. They all need to go.",2025-09-14 19:53:35.135000+00:00,0,0
"US security guarantees are now meaningless. We're being pushed backwards into a ""every man for himself"" world of the early 20th century. A century drenched in blood. We are becoming more isolated, more fearful, more hateful, more weaponized. May God forgive us.",2025-09-14 19:53:35.135000+00:00,1600,107
"Qatar should stop hosting terrorists, simple enough. If you want to be inside the ocidental system, just don't interact with bandits and thugs.",2025-09-14 19:53:35.135000+00:00,0,0
"Qatar was disgraced with its own money. If you get into bed with imperialism, you will suffer the consequences. If I were Qatar, I would shove their Thaad systems up their ass. No offense! Iran is so pleased about this.",2025-09-14 19:53:35.135000+00:00,0,0
"How to avoid getting bombed by Israel, make a peace treaty with Israel and don’t harbor terrorists attacking Israel.
Qatar doesn’t have any option, without the USA the Saudi Arabia might invade Qatar",2025-09-14 19:53:35.135000+00:00,8,7
Żydzi szukają uja do dupy,2025-09-14 19:53:37.273000+00:00,0,0
"An interesting video.  But with regard to the tanker issue, Israel gas it's own mid-air refeuling capability, both with probe and drogue and flying boom refueling apparatus.  This is the only way the Israelis were able to fly F-35s into Iran.  Israeli airborne refueling tankers were orbiting over Syria during that mission into Iran.",2025-09-14 19:53:37.273000+00:00,0,0
"International law is a joke, it only applies to the small ones, bullies like the USA, NATO and friends never respected it, hypocrisy at it's finest...",2025-09-14 19:53:37.273000+00:00,4,4
"Kick US base out, invite Russia and China there. Lets see what trump's face looks like. It's time for Qatar to stop sitting on the fence, time to choose side and it should choose the side that's expected to be the world leader in few decades. USA is on its way down.",2025-09-14 19:53:37.273000+00:00,7,7
"So theoretically, Russia could bomb parts of DC to try and wipe out Zelensky??",2025-09-14 19:53:37.273000+00:00,0,1
Where was Saudi Arabia?,2025-09-14 19:53:37.273000+00:00,0,0
"I've got news for you, Shirvan; The Middle East was already shattered. Qatar has been warned. Hamas is rapidly reaching the physical reality that they set in motion on October 7th, 2023. They became, and many still are, dead men walking. This is the meaning of the term. Hamas is history, they just don't admit it. In their festering minds and deep in their cowardly bones, they know it with ever growing certainty. They continue their murderous ways, pretending to 'negotiate' with lives they took hostage. Never forget what they did. This is what retribution looks and feels like. Hamas has no bolt hole that cannot be reached, no hope of survival and no future other than the dusty and dead pages of history.",2025-09-14 19:53:37.273000+00:00,5,9
Qatar 🇶🇦 is always funding terrorism so it’s their own fault.,2025-09-14 19:53:37.273000+00:00,0,0
They didn't shoot the massanger. They shoot hamas. So all good!,2025-09-14 19:53:37.273000+00:00,3,2
To oversimplify this things have gone to hell further…..Things were already in hell….. Overall its a clusterfrack where there’s no happy solution and people(generally) are dying. Thats bad!!! I’m not saying its good by any means.,2025-09-14 19:53:37.273000+00:00,0,0
So can we all agree Qatar Israel and the USA planned this ?,2025-09-14 19:53:37.273000+00:00,1,3
"A small terrrorist country called hisrael  terrorizing the whole middle east..
Shameful for the Arabs.!!",2025-09-14 19:53:37.273000+00:00,0,0
"crazy YT refresh clutch 90+4""",2025-09-14 19:53:37.273000+00:00,0,0
Qatar ascribes to the same ideology as Hamas. Both are derivatives of the Muslim Brotherhood. Qatar uses its vast wealth to fund anti western ideals in Western institutions and Governments through lobbying and financial contributions. They’ve housed known terrorists in their country for years and now will pay the price for their own actions. Accountability isn’t something that has been enforced for far too long on this planet. Appeasement has gotten us to where we are now. Whether it was Netanyahu appeasement of Hamas that lead to 7 October or US appeasement of Qatars known activities around the globe because of where it sits on a map. Appeasement time is over. Now will be the war and in war there are no niceties or appeasements…only winners and losers.,2025-09-14 19:53:37.273000+00:00,13,2
No way was this accomplished without Qatari approval in-advance.,2025-09-14 19:53:37.273000+00:00,36,5
How ironic this is to see Saudi Arabia and Jordan allowed those planes to fly over their airspaces. So shameful to help the genocidal army to conduct attack the innocent Hamas individuals.,2025-09-14 19:53:37.273000+00:00,0,0
"The world now knows, after the aggression against Qatar, the true party obstructing the agreement: the attempted assassination of the HHamas delegation in Doha, direct gunfire at the proposal, and President Trump’s paper that he put forward regarding the prisoners, the ceasefire, and its conditions.",2025-09-14 19:53:37.273000+00:00,2,0
Interesting.,2025-09-14 19:53:37.273000+00:00,1,0
"To a lot of Arab groups, Hamas is an upstart newbie that has grown arrogant. I have no doubt that Qatar was in on this to avoid the backlash of kicking out Hamas from its protections.

We have to remember, Jordan and Lebanon had at one point in the past, kicked out the PLO. We are starting to see something similar here. Doha gets to play the victim card, Netanyahu kicks the war back up to global relevance, and Trump now has its own justification to abandon Israel if need be. 

Now I dont think Qatar itself will totally abandon Hamas, but this is more of a disciplining an arrogant subordinate, after all top Hamas officials are still alive. Its a warning though that Qatar is prepared to play dirty and they arent doing this out of the goodness of their hearts.",2025-09-14 19:53:37.273000+00:00,15,6
Do Jordan and Saudi Arabia not give a fuck that Israel violated their airspace?,2025-09-14 19:53:37.273000+00:00,5,2
"So could we that Israel is trying to push Qatar to become like the UAE and Saudi Arabia in their neutrality towards Israel?
This video didn't explain enough what Israel was aiming for with this attack.",2025-09-14 19:53:39.319000+00:00,0,1
"THIS IS WHAT AN OCCUPIED GOVERNMENT LOOKS LIKE
1-Rubio says attack on Oatar won't affect US-Israel ties.
2-Rubio calls Russian drone flight over Poland unacceptable.
Have you ever seen such an abundance of hypocrisy?",2025-09-14 19:53:39.319000+00:00,0,0
cannot wait for the Nepal video,2025-09-14 19:53:39.319000+00:00,0,0
"The US cannot be trusted, it is a multipolar world, we need new alliences.",2025-09-14 19:53:39.319000+00:00,1,0
The US is going to lose influence around the world and much more so domestically while Russia will gain more influence.,2025-09-14 19:53:39.319000+00:00,1,0
"War has become Netanyahu’s lifeline, his only escape from facing the corruption charges that would drag him back into court. To save his own skin, he will gladly drown the region in blood, stretch the war endlessly, and tighten his grip on power. This is his rotten politics—sacrificing lives for his throne. Qatar and a few Arab states may retaliate in bits and pieces, but the fire is spreading, and every Arab nation is sharpening its knives. Israel must now decide: do they want to burn themselves in an endless war with everyone, or finally sit at the table and negotiate with Palestinians and regional governments? The clock is ticking, and the longer they hide behind lies and bloodshed, the harsher their fall will be",2025-09-14 19:53:39.319000+00:00,1,0
Qatar has been involved for a looooooong time,2025-09-14 19:53:39.319000+00:00,22,0
"Qatar is by far the most common place the west has conducted peace talks at for a long time now. Even during the USA war on terror, the US still didn't assassinate those mediators that came in the name of peace. Who would negotiate with assassins... why should they believe the actor that's breaking the decided on rules? Qatar is neutral territory.
History has never looked kindly on actors doing this, the word they often use is ""betrayal"" and back stabbing. Tho I get that Israel thinks they are unaccountable as long as they claim a threat of any validity. 

imo Israel should stop pretending and just nuke gaza... its clear they'd rather everyone there gone. 
FYI if you look at the demographics of gaza, you'll realize that israel considers any male in gaza a combatant... at a 4 to 1 civilian kill rate and with half of gaza being under 18... that adds up to at least half the adult population. The adult male part presumably makes up most of that 1/4th dead... plus 13+ male children.",2025-09-14 19:53:39.319000+00:00,1,0
Al Aqsa flood 🔻,2025-09-14 19:53:39.319000+00:00,2,0
"Please pray for peace, I read the news and don't want the WW3 future, I want peace.",2025-09-14 19:53:39.319000+00:00,1,0
Great material,2025-09-14 19:53:39.319000+00:00,0,0
"Qatar. Pays all Sunni Jihadists all over the world. They keep a population of 2 Million Indian Slaves to serve a population of 260,000 Arabs. They behave as Arabs always have, deceit, bribes, corruption. Perfectly normal.
They have bought most institutions including the European Parliament. Both sides in American Congress..
Most American Universities., . No one has ever explained how all PLO and Hamas leaders  are Billionaires.
Monies clearly stolen from European Tax payers.",2025-09-14 19:53:39.319000+00:00,0,0
"People who are surprise by these brutality, Its all mention and allow by their Abrahmic gods ""kill all innocent people and return back to kill remaining people"" Its all written by their so called GODS",2025-09-14 19:53:39.319000+00:00,2,0
"New data shows Israel has killed over 680,000 Palestinians in Gaza
Among them: • 380,000 infants under 5
• 99,000 children over 5
That’s 479,000 children MURDERED by Israel. Israel is WIPING OUT Palestinian life",2025-09-14 19:53:39.319000+00:00,0,2
High time for Qatar to expel the Hamas leaders who would likely go to Turkey.,2025-09-14 19:53:39.319000+00:00,4,0
"The Only TERRORIST nation in the world that openly attacks people and their country, yet has the audacity to cry when it gets attacked in revenge.",2025-09-14 19:53:39.319000+00:00,0,0
"Wasnt there a video, why qatar is OP?",2025-09-14 19:53:39.319000+00:00,0,0
good job israel. no mercy for terrorists. even if woke leftist channels like this one glorify them.,2025-09-14 19:53:39.319000+00:00,0,0
"2:05 Ground News is great, but let’s be clear, CNN’s online print is no longer left leaning.",2025-09-14 19:53:39.319000+00:00,1,0
"Israel strike is a slap to the GCC. 
They thought American umbrella will protect them. 
Time for Plan B.
Time for an Islamic NATO.
Else perish like Iraq and Libya.",2025-09-14 19:53:39.319000+00:00,1,0
"Thank you CR team. As a long suffering student of geopolitical history, I appreciate your carefully thought through reports and the quality of your production. Especially nowadays.",2025-09-14 19:53:41.320000+00:00,6,0
Can this country chill the f out?,2025-09-14 19:53:41.320000+00:00,1,0
Of course it is approved by Qatar.,2025-09-14 19:53:41.320000+00:00,1,1
May god wipes Qatar from the face of the earth,2025-09-14 19:53:41.320000+00:00,0,0
Dhobi ka kutta na ghar ka na ghat ka is saying in our language which fits perfectly on qatar.,2025-09-14 19:53:41.320000+00:00,2,1
4:21 or F-35s can defeat US made radars as well,2025-09-14 19:53:41.320000+00:00,0,0
Qatar 100% sanctioned this.,2025-09-14 19:53:41.320000+00:00,2,1
"Mossad and MI6 jointly attacked Qatar and Charlie Kirk. Who refueled the Israeli planes that attacked Qatar? The english. If the Qatar attack had been successful, Mossad would have said, ""I did it."" When it failed, it was left to Sinbet.
partners caught",2025-09-14 19:53:41.320000+00:00,0,0
"One does not simply fly into Qatar and bomb it... -unless you are Israel, it seems.",2025-09-14 19:53:41.320000+00:00,0,0
"But.. quatar is the muslim brotherhood.. is hamas.. there is no real differentiator? And they do feel similarly attached to inked paper as the russians feel. You can have all the treaties- but when the perfect man, the prophet just breaks them when rearmed, thats what you get. Quatari advisors - disguised as press often enough took directly part in the conflict and suppressed dissenting voices in ghaza.",2025-09-14 19:53:41.320000+00:00,0,0
"Lots of speculation, little data. How far this channels has fallen for likes and subscribes",2025-09-14 19:53:41.320000+00:00,1,0
"Hamas - ""Let's negotiate.""
Israel - ""OK. Negotiate with this!""",2025-09-14 19:53:41.320000+00:00,0,1
"America got base in Qatar, and all of this is a fake drama, Jordan Saudi and Qatar all serve izrahell.",2025-09-14 19:53:41.320000+00:00,0,0
"Israel its the response to hate, harassment, destruction, abusing, Satan worshiping around the planet, Israel its the spear against terrorist in the world",2025-09-14 19:53:41.320000+00:00,0,0
"Yea bro, u can't just let alqaida or isis hide in plain sight in your country then complain u get bombed ...
Why is Qatar hosting a terrorist group in the first place?",2025-09-14 19:53:41.320000+00:00,4,2
"I believe they used Syrian and Iraqi airspace instead, it would be too risky to fly over Saudi Arabia for something like this",2025-09-14 19:53:41.320000+00:00,0,0
Turkey is probably the only safe place to hold negotiations of this type in the middle east.,2025-09-14 19:53:41.320000+00:00,8,10
Qatar told Hamas to keep the hostages.,2025-09-14 19:53:41.320000+00:00,4,2
"October 7th, 2023... not one mention, that's why this is happening, Israel will hunt down the Hamas murderers of women and children  no matter how long it takes, Doha has been harboring these criminals and will have to pay the price. Keep going Israel 🇮🇱",2025-09-14 19:53:41.320000+00:00,0,0
"Good for them, that they at least have ""Money"".",2025-09-14 19:53:41.320000+00:00,1,0
Israel is a pariah Demon state it needs to be put down.  Free palestine save gaza.,2025-09-14 19:53:43.355000+00:00,0,0
"So if there is a hamas leader in lets say, Germany. He's hiding. Will israel bomb berlin then?",2025-09-14 19:53:43.355000+00:00,0,1
Israel developed stealthy fuel tanks for their F35s.,2025-09-14 19:53:43.355000+00:00,3,1
AAAhhh a trap from Trump it was!!!,2025-09-14 19:53:43.355000+00:00,0,0
"Qatar is the ""messenger"" = sponsor and harborer of terrorists",2025-09-14 19:53:43.355000+00:00,0,0
Could Iran getting the nuke lead to peace in the middle-east?,2025-09-14 19:53:43.355000+00:00,0,1
it is so poor that all it has is money 😅,2025-09-14 19:53:43.355000+00:00,149,4
Great analysis,2025-09-14 19:53:43.355000+00:00,0,0
Parasites in the region,2025-09-14 19:53:43.355000+00:00,0,0
"The same group always causing problems in the middle east in Europe and in the usa
Now, during ww2 and in medieval Europe and in ancient middle east.
Chaos is their religion 
👃",2025-09-14 19:53:43.355000+00:00,0,0
What Ceasefire Talks? Hamas doesn't want ceasefire. they want Jews Dead.,2025-09-14 19:53:43.355000+00:00,1,0
"right ... 👍🏻 ... 
the zionist cancer has overreached a long time ago. Nethan Huhu and his criminal junta will go to hell.",2025-09-14 19:53:43.355000+00:00,0,0
"Extremely weird how can Israel bomb everything and everyone without consequences, yet governments specifically in the EU are afraid to speak out against them, my Portuguese government is an example. The Israeli/Zionist government/machine has no interest in peace, they just want to keep their expansionist ideology, oh well... Then come crying that the far right in Europe is growing.",2025-09-14 19:53:43.355000+00:00,1,1
"tf is this shit, complete hasbara propaganda ....",2025-09-14 19:53:43.355000+00:00,0,0
God bless Izraell..Izrael is the last hope of humanity in ME.,2025-09-14 19:53:43.355000+00:00,5,2
Qatar deserved  it,2025-09-14 19:53:43.355000+00:00,0,0
12:25 lol,2025-09-14 19:53:43.355000+00:00,0,0
"His pro-israeli bias really shows at 8:24
I suppose it may not be his bias and rather the bias of his editiors but he did approve it....",2025-09-14 19:53:43.355000+00:00,3,2
"Again with the mediators.
Nothing about there lawfare and propaganda through their huge tv network.. through campuses around the world, through financed riots.. nothing about their financing of terror, about harborimg terrorists.. just neutral mediators... of course..
Also, nagotiators or not, the hamas leadership are that of a terror orgenization. I dont see any criticisim of any other 8 countries who actually did the exact same thing in the past... 
Shirvan my boy, you fell in the same antisemetic trap...",2025-09-14 19:53:43.355000+00:00,0,1
Bibi said Charlie Kirk was Hamas,2025-09-14 19:53:43.355000+00:00,1,0
"""Nearly half are right learning""

So half are not right leaning. Sounds balanced, contrary to your claim.",2025-09-14 19:53:45.567000+00:00,1,0
"Qatar is far more than “a messenger”, they try to play both sides: largest US airbase in the the ME but also biggest sponsor of radical Islam in Europe, specially in the UK.",2025-09-14 19:53:45.567000+00:00,21,3
"Let's go Israel, America don't make deals with terrorists",2025-09-14 19:53:45.567000+00:00,9,7
"Qatar has been at the center of funding Iran and Hamas, while pretending to negotiate.",2025-09-14 19:53:45.567000+00:00,15,13
A kill switch in the purchased weapons?,2025-09-14 19:53:45.567000+00:00,0,0
“So poor that all it has is money” really shows how good you are at writing . It’s almost wasted in geopolitics . Very poetic and very insightful .,2025-09-14 19:53:45.567000+00:00,965,20
I hope it's a bit wake up call for other Arab counties that Israel is not a friend and not to be trusted.,2025-09-14 19:53:45.567000+00:00,4,0
Qatar plays a devious game: supporting Hamas and meanwhile playing the peacemaker. Game over.,2025-09-14 19:53:45.567000+00:00,25,8
It's time to think what these bases do here,2025-09-14 19:53:45.567000+00:00,2,0
The good think about this attack is that it wakes up some Arabs who thinks mistakingly that Israel might want peace and prosperity in the middle east.,2025-09-14 19:53:45.567000+00:00,3,0
"Israel targeted leaders of the group that orchestrated Oct 7th. 

Qatar has been funding Hamas’s terrorism and harbouring its leaders. This strike should have been expected and was well justified",2025-09-14 19:53:45.567000+00:00,1,2
Good.  Onwards Israeli heroes - defenders of civilization.   Fuel the jets.    D.A. J.D.  NYC,2025-09-14 19:53:45.567000+00:00,1,2
This video should be balanced with Qatars roll in financing terrorism and destabilizing its neighbors as well as across the globe,2025-09-14 19:53:45.567000+00:00,90,8
"Why Some Indian Analysts Are Saying:
* Could Be An Inside Job To Get Rid Off These Group Leaderships.
* USA Done It Internally With Qatar Permission.
* Maybe To Escalate War On Israel.

Don't Know 😶",2025-09-14 19:53:45.567000+00:00,24,5
Huntington's clash of civilizations is materializing.,2025-09-14 19:53:45.567000+00:00,0,0
It’s almost like Israel is a war mongering imperialist religious ethno-state,2025-09-14 19:53:45.567000+00:00,38,11
Qataris got what they deserve.and Hamas leaders got what they deserved…,2025-09-14 19:53:45.567000+00:00,0,0
Dislike for ad.,2025-09-14 19:53:45.567000+00:00,1,0
"Hamas leaders targeted in the strike have not shown ANY signs of life. No selfies, short videos, or quick interviews to prove that they didn't die. Only the newspapers have claimed that the strike failed. It is beginning to appear likely that they died in Qatar last week.",2025-09-14 19:53:45.567000+00:00,29,11
"I wonder how Qatar feels about now. Qatar helped toppling Assad and by doing that ıt broke the line between Iran and Hezbollah. No weapons are now going from Iran to Hezbollah and hezbollah is pacified. With Syrian air defence out, Israel targeted Iran and weakened it.  It all started with toppling of Assad. Now Israel is free to do whatever it wants.",2025-09-14 19:53:45.567000+00:00,78,12
That’s what Qatar gets for Sponsoring and Harbouring TERRORISTS.,2025-09-14 19:53:47.662000+00:00,1,0
Could the F-35s have been supported by a stealth tanker like the MQ-25 stingray?,2025-09-14 19:53:47.662000+00:00,0,0
You're not objective when you talk about Israel and Russia. Portraying Russia as a boogeyman and giving excuses for Israel or Azerbaijan,2025-09-14 19:53:47.662000+00:00,2,0
so those US anti-airs were useless lol,2025-09-14 19:53:47.662000+00:00,1,0
"Qatar made one big mistake, look at the Swiss, they are neutral with an army for a reason",2025-09-14 19:53:47.662000+00:00,2,1
Qatar financed and housed Hamas' leadership. Not exactly a neutral power.,2025-09-14 19:53:47.662000+00:00,6,2
